,time,open,high,low,close,volume
0,2012-01-03,2.96,2.96,2.96,2.96,0
1,2012-01-04,2.96,2.96,2.96,2.96,0
2,2012-01-05,2.96,2.96,2.96,2.96,0
3,2012-01-06,2.96,2.96,2.96,2.96,0
4,2012-01-09,2.96,2.96,2.96,2.96,0
5,2012-01-10,2.74,2.74,2.74,2.74,100
6,2012-01-11,2.74,2.74,2.74,2.74,0
7,2012-01-12,2.74,2.74,2.74,2.74,0
8,2012-01-16,2.74,2.74,2.74,2.74,0
9,2012-01-17,2.47,2.47,2.47,2.47,100
10,2012-01-18,2.47,2.47,2.47,2.47,0
11,2012-01-19,2.47,2.47,2.47,2.47,0
12,2012-01-20,2.47,2.47,2.47,2.47,0
13,2012-01-30,2.47,2.47,2.47,2.47,0
14,2012-01-31,2.47,2.47,2.47,2.47,0
15,2012-02-01,2.47,2.47,2.47,2.47,0
16,2012-02-02,2.24,2.24,2.24,2.24,100
17,2012-02-03,2.24,2.24,2.24,2.24,0
18,2012-02-06,2.24,2.24,2.24,2.24,0
19,2012-02-07,2.24,2.24,2.24,2.24,0
20,2012-02-08,2.24,2.24,2.24,2.24,0
21,2012-02-09,2.24,2.24,2.24,2.24,0
22,2012-02-10,2.24,2.24,2.24,2.24,0
23,2012-02-13,2.24,2.24,2.24,2.24,0
24,2012-02-14,2.06,2.06,2.06,2.06,100
25,2012-02-15,2.06,2.06,2.06,2.06,0
26,2012-02-16,2.06,2.06,2.06,2.06,0
27,2012-02-17,2.06,2.06,2.06,2.06,0
28,2012-02-20,2.06,2.06,2.06,2.06,0
29,2012-02-21,2.06,2.06,2.06,2.06,0
30,2012-02-22,2.06,2.06,2.06,2.06,0
31,2012-02-23,2.06,2.06,2.06,2.06,0
32,2012-02-24,2.06,2.06,2.06,2.06,0
33,2012-02-27,2.06,2.06,2.06,2.06,0
34,2012-02-28,2.06,2.06,2.06,2.06,0
35,2012-02-29,2.06,2.06,2.06,2.06,0
36,2012-03-01,2.06,2.06,2.06,2.06,0
37,2012-03-02,2.06,2.06,2.06,2.06,0
38,2012-03-05,2.06,2.06,2.06,2.06,0
39,2012-03-06,2.06,2.06,2.06,2.06,0
40,2012-03-07,2.06,2.06,2.06,2.06,0
41,2012-03-08,1.88,1.88,1.88,1.88,100
42,2012-03-09,2.06,2.06,2.06,2.06,200
43,2012-03-12,2.06,2.06,2.06,2.06,0
44,2012-03-13,2.06,2.06,2.06,2.06,0
45,2012-03-14,2.06,2.06,2.06,2.06,0
46,2012-03-15,2.06,2.06,2.06,2.06,0
47,2012-03-16,2.06,2.06,2.06,2.06,0
48,2012-03-19,2.06,2.06,2.06,2.06,0
49,2012-03-20,2.06,2.06,2.06,2.06,0
50,2012-03-21,2.06,2.06,2.06,2.06,0
51,2012-03-22,2.06,2.06,2.06,2.06,0
52,2012-03-23,2.06,2.06,2.06,2.06,0
53,2012-03-26,2.06,2.06,2.06,2.06,0
54,2012-03-27,2.06,2.06,2.06,2.06,0
55,2012-03-28,2.06,2.06,2.06,2.06,0
56,2012-03-29,2.06,2.06,2.06,2.06,0
57,2012-03-30,2.06,2.06,2.06,2.06,0
58,2012-04-03,2.06,2.06,2.06,2.06,0
59,2012-04-04,2.06,2.06,2.06,2.06,0
60,2012-04-05,2.06,2.06,2.06,2.06,0
61,2012-04-06,2.06,2.06,2.06,2.06,0
62,2012-04-09,2.06,2.06,2.06,2.06,0
63,2012-04-10,2.06,2.06,2.06,2.06,0
64,2012-04-11,2.06,2.06,2.06,2.06,0
65,2012-04-12,2.06,2.06,2.06,2.06,0
66,2012-04-13,2.06,2.06,2.06,2.06,0
67,2012-04-16,2.06,2.06,2.06,2.06,0
