,time,open,high,low,close,volume
0,2018-02-12,9.1,9.1,9.02,9.02,12100
1,2018-02-13,8.94,8.94,8.94,8.94,4000
2,2018-02-21,7.72,7.72,7.72,7.72,1000
3,2018-02-22,6.66,7.72,6.66,6.66,200
4,2018-02-23,5.77,7.55,5.77,7.55,2000
5,2018-02-26,6.09,6.09,5.85,5.85,6700
6,2018-02-27,5.85,5.85,5.85,5.85,0
7,2018-02-28,6.5,6.5,6.5,6.5,100
8,2018-03-01,7.31,7.31,7.31,7.31,200
9,2018-03-02,7.31,7.31,7.31,7.31,200
10,2018-03-05,6.9,6.9,6.9,6.9,100
11,2018-03-06,6.9,6.9,6.9,6.9,0
12,2018-03-07,7.88,7.88,6.9,6.9,1100
13,2018-03-08,6.42,6.5,6.34,6.5,5500
14,2018-03-09,6.5,6.5,6.5,6.5,500
15,2018-03-12,6.5,6.5,6.5,6.5,3700
16,2018-03-13,6.5,6.5,6.5,6.5,2000
17,2018-03-14,6.42,6.5,6.42,6.5,8000
18,2018-03-15,6.5,6.5,6.5,6.5,900
19,2018-03-16,5.85,5.85,5.85,5.85,100
20,2018-03-19,5.85,5.85,5.85,5.85,0
21,2018-03-20,5.85,5.85,5.85,5.85,0
22,2018-03-21,5.85,5.85,5.85,5.85,0
23,2018-03-22,5.85,5.85,5.85,5.85,0
24,2018-03-23,5.85,5.85,5.85,5.85,0
25,2018-03-26,5.85,5.85,5.85,5.85,0
26,2018-03-27,5.85,5.85,5.85,5.85,0
27,2018-03-28,5.85,5.85,5.69,5.69,2200
28,2018-03-29,5.77,5.77,5.77,5.77,0
29,2018-03-30,5.77,5.77,5.77,5.77,0
30,2018-04-02,6.09,6.09,6.09,6.09,1000
31,2018-04-03,5.69,5.69,5.69,5.69,500
32,2018-04-04,5.69,5.69,5.69,5.69,0
33,2018-04-05,5.69,5.69,5.69,5.69,0
34,2018-04-06,5.69,5.69,5.69,5.69,0
35,2018-04-09,5.69,5.69,5.69,5.69,0
36,2018-04-10,5.69,5.69,5.69,5.69,0
37,2018-04-11,6.09,6.09,6.09,6.09,100
38,2018-04-12,6.5,6.5,6.5,6.5,4700
39,2018-04-13,6.5,6.5,6.5,6.5,0
40,2018-04-16,6.5,6.5,6.5,6.5,0
41,2018-04-17,6.5,6.5,6.5,6.5,0
42,2018-04-18,6.5,6.5,6.5,6.5,0
43,2018-04-19,6.5,6.5,6.5,6.5,0
44,2018-04-20,6.5,6.5,6.5,6.5,0
45,2018-04-23,6.5,6.5,6.5,6.5,0
46,2018-04-24,6.5,6.5,6.5,6.5,0
47,2018-04-26,6.5,6.5,6.5,6.5,0
48,2018-04-27,5.52,5.52,5.52,5.52,300
49,2018-05-02,4.87,4.87,4.87,4.87,200
50,2018-05-03,4.63,4.63,4.63,4.63,300
51,2018-05-04,4.63,4.63,4.63,4.63,0
52,2018-05-07,4.87,4.87,4.87,4.87,100
53,2018-05-08,4.87,4.87,4.87,4.87,200
54,2018-05-09,4.47,4.47,4.47,4.47,200
55,2018-05-10,4.47,4.47,4.47,4.47,0
56,2018-05-11,4.55,4.55,4.55,4.55,100
57,2018-05-14,4.55,4.55,4.55,4.55,0
58,2018-05-15,4.55,4.55,4.55,4.55,0
59,2018-05-16,4.55,4.55,4.55,4.55,0
60,2018-05-17,4.55,4.55,4.55,4.55,0
61,2018-05-18,4.55,4.55,4.55,4.55,0
62,2018-05-21,5.2,5.2,5.2,5.2,100
63,2018-05-22,5.93,5.93,4.47,4.47,1000
64,2018-05-23,5.28,5.28,5.28,5.28,100
65,2018-05-24,6.01,6.01,6.01,6.01,100
66,2018-05-25,6.9,6.9,6.82,6.82,600
67,2018-05-28,7.8,7.8,7.8,7.8,100
68,2018-05-29,8.94,8.94,6.66,6.66,200
69,2018-05-30,7.8,7.8,7.8,7.8,0
70,2018-05-31,7.8,7.8,7.8,7.8,0
71,2018-06-01,8.53,8.53,6.66,6.99,300
72,2018-06-04,7.39,7.39,7.39,7.39,0
73,2018-06-05,7.39,7.39,7.39,7.39,0
74,2018-06-06,7.39,7.39,7.39,7.39,0
75,2018-06-07,7.39,7.39,7.39,7.39,0
76,2018-06-08,7.39,7.39,7.39,7.39,0
77,2018-06-11,7.39,7.39,7.39,7.39,0
78,2018-06-12,7.39,7.39,7.39,7.39,0
79,2018-06-13,7.39,7.39,7.39,7.39,0
80,2018-06-14,7.39,7.39,7.39,7.39,0
81,2018-06-15,7.39,7.39,7.39,7.39,0
82,2018-06-18,7.39,7.39,7.39,7.39,0
83,2018-06-19,7.39,7.39,7.39,7.39,0
84,2018-06-20,7.39,7.39,7.39,7.39,0
85,2018-06-21,7.39,7.39,7.39,7.39,0
86,2018-06-22,7.39,7.39,7.39,7.39,0
87,2018-06-25,7.39,7.39,7.39,7.39,0
88,2018-06-26,7.39,7.39,7.39,7.39,0
89,2018-06-27,7.39,7.39,7.39,7.39,0
90,2018-06-28,7.39,7.39,7.39,7.39,0
91,2018-06-29,7.39,7.39,7.39,7.39,0
